dateiname	aktenzeichen	inAS	fundstelle	band	ersteSeite	letzteSeite	jahr	monat	tag	entscheidungsart	spruchkoerper	gruende	abwmeinungen	bvr	bvl	bvq	bvc	bve	bvf	bvo	bva	bvb	bvd	bvg	bvh	bvj	bvk	bvm	bvn	bvp	bvt	pbvs	pbvu	pbvv	vz	namenRichter	anzahlRichter	manuellErgaenzt
BVerfGE1,430	1 BvC 5/52	1	BVerfGE 1, 430-433	1	430	433	1952	9	18	Beschluss	I	1	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE1,433	1 BvR 49/51	1	BVerfGE 1, 433-439	1	433	439	1952	9	18	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE1,439	1 BvR 511/52	1	BVerfGE 1, 439-440	1	439	440	1952	10	10	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Höpker-Aschoff, Ellinghaus, Heiland, Drath, Stein, Wessel, Ritterspach, Lehmann, Zweigert	9	namenRichter, anzahlRichter
BVerfGE10,001	2 BvL 5/59	1	BVerfGE 10, 1-4	10	1	4	1959	7	7	Beschluss	II	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,004	2 BvE 2, 3/58	1	BVerfGE 10, 4-20	10	4	20	1959	7	14	Urteil	II	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,020	2 BvF 1/58	1	BVerfGE 10, 20-55	10	20	55	1959	7	14	Urteil	II	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,055	1 BvL 28/57	1	BVerfGE 10, 55-59	10	55	59	1959	7	14	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,059	1 BvR 205, 332, 333, 367/58;1 BvL 27, 100/58	1	BVerfGE 10, 59-89	10	59	89	1959	7	29	Urteil	I	1	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Scheffler, Heiland, Heck, Berger, Scholtissek, Drath, Stein, Ritterspach	9	namenRichter, anzahlRichter
BVerfGE10,089	1 BvR 394/58	1	BVerfGE 10, 89-118	10	89	118	1959	7	29	Urteil	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,118	1 BvL 118/53	1	BVerfGE 10, 118-124	10	118	124	1959	10	6	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,124	1 BvL 13/58	1	BVerfGE 10, 124-129	10	124	129	1959	10	6	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,129	1 BvL 25/59	1	BVerfGE 10, 129-134	10	129	134	1959	10	6	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,134	1 BvR 28/58	1	BVerfGE 10, 134-136	10	134	136	1959	10	14	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,136	1 BvR 125/59	1	BVerfGE 10, 136-141	10	136	141	1959	10	20	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,141	2 BvL 5/56	1	BVerfGE 10, 141-177	10	141	177	1959	10	27	Beschluss	II	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,177	1 BvR 13/59	1	BVerfGE 10, 177-185	10	177	185	1959	11	3	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,185	1 BvL 80, 81/53, 32/55, 20/59;1 BvR 12, 168/59	1	BVerfGE 10, 185-200	10	185	200	1959	11	17	Beschluss	I	1	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,200	1 BvR 88/56	1	BVerfGE 10, 200-221	10	200	221	1959	11	17	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,221	1 BvR 94/57	1	BVerfGE 10, 221-228	10	221	228	1959	11	17	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,229	1 BvR 469/52	1	BVerfGE 10, 229-234	10	229	234	1959	12	2	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,234	1 BvL 10/55	1	BVerfGE 10, 234-250	10	234	250	1959	12	15	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,251	2 BvL 73/58	1	BVerfGE 10, 251-258	10	251	258	1959	12	15	Urteil	II	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,258	2 BvL 74/58	1	BVerfGE 10, 258-262	10	258	262	1959	12	15	Urteil	II	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,262	1 BvL 17/59	1	BVerfGE 10, 262-263	10	262	263	1959	12	16	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,264	1 BvL 17/59	1	BVerfGE 10, 264-271	10	264	271	1960	1	12	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,271	2 BvR 243/60	1	BVerfGE 10, 271-274	10	271	274	1960	1	14	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,274	1 BvR 145/58;1 BvR 746/58	1	BVerfGE 10, 274-285	10	274	285	1960	1	28	Urteil	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,285	2 BvF 5/58	1	BVerfGE 10, 285-302	10	285	302	1960	2	2	Beschluss	II	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,302	1 BvR 526/53	1	BVerfGE 10, 302-331	10	302	331	1960	2	10	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,331	2 BvH 1/60	1	BVerfGE 10, 331-332	10	331	332	1960	2	16	Beschluss	II	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,332	2 BvL 8/59	1	BVerfGE 10, 332-340	10	332	340	1960	2	23	Beschluss	II	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,340	1 BvL 8/55	1	BVerfGE 10, 340-354	10	340	354	1960	2	25	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,354	1 BvR 239/52	1	BVerfGE 10, 354-372	10	354	372	1960	2	25	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE10,372	1 BvL 16/57	1	BVerfGE 10, 372-383	10	372	383	1960	3	9	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,001	2 BvR 36/60	1	BVerfGE 11, 1-6	11	1	6	1960	2	22	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,006	2 BvG 1/57	1	BVerfGE 11, 6-22	11	6	22	1960	3	15	Beschluss	II	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,023	2 BvL 12/59	1	BVerfGE 11, 23-28	11	23	28	1960	3	15	Beschluss	II	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,029	2 BvR 251/60	1	BVerfGE 11, 29-30	11	29	30	1960	3	15	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,030	1 BvR 216/51	1	BVerfGE 11, 30-49	11	30	49	1960	3	23	Urteil	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,050	1 BvL 31/57	1	BVerfGE 11, 50-60	11	50	60	1960	4	5	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,061	1 BvR 312/53	1	BVerfGE 11, 61-63	11	61	63	1960	4	5	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,064	1 BvL 17/57	1	BVerfGE 11, 64-77	11	64	77	1960	5	4	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,077	2 BvL 76/58	1	BVerfGE 11, 77-89	11	77	89	1960	5	10	Beschluss	II	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,089	2 BvO 6/56	1	BVerfGE 11, 89-101	11	89	101	1960	5	10	Beschluss	II	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,102	2 BvQ 1/60	1	BVerfGE 11, 102-105	11	102	105	1960	5	10	Beschluss	II	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,105	1 BvR 190/58;1 BvR 363/58;1 BvR 401/58;1 BvR 409/58;1 BvR 471/58	1	BVerfGE 11, 105-126	11	105	126	1960	5	10	Urteil	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,126	2 BvL 11/59	1	BVerfGE 11, 126-136	11	126	136	1960	5	17	Beschluss	II	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,136	2 BvR 245/60	1	BVerfGE 11, 136-139	11	136	139	1960	5	24	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,139	2 BvL 4/59	1	BVerfGE 11, 139-149	11	139	149	1960	5	31	Beschluss	II	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,150	2 BvR 234, 235, 236/60	1	BVerfGE 11, 150-165	11	150	165	1960	5	31	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,165	2 BvR 408/60	1	BVerfGE 11, 165-167	11	165	167	1960	5	31	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,168	1 BvL 53/55	1	BVerfGE 11, 168-192	11	168	192	1960	6	8	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,192	1 BvR 580/53	1	BVerfGE 11, 192-203	11	192	203	1960	6	8	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,203	2 BvL 7/60	1	BVerfGE 11, 203-218	11	203	218	1960	6	14	Beschluss	II	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,218	2 BvR 96/60	1	BVerfGE 11, 218-220	11	218	220	1960	6	14	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,221	1 BvL 10, 25/58	1	BVerfGE 11, 221-231	11	221	231	1960	6	21	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,232	2 BvR 37/60	1	BVerfGE 11, 232-234	11	232	234	1960	6	22	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,234	2 BvR 125/60	1	BVerfGE 11, 234-239	11	234	239	1960	6	22	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,239	2 BvR 432/60	1	BVerfGE 11, 239-243	11	239	243	1960	6	22	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,244	1 BvR 413/57	1	BVerfGE 11, 244-245	11	244	245	1960	6	23	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,245	2 BvL 19/59	1	BVerfGE 11, 245-255	11	245	255	1960	6	28	Beschluss	II	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,255	1 BvR 232/58	1	BVerfGE 11, 255-262	11	255	262	1960	7	5	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,263	2 BvR 435, 440/60	1	BVerfGE 11, 263-265	11	263	265	1960	7	7	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,266	2 BvR 373, 442/60	1	BVerfGE 11, 266-277	11	266	277	1960	7	12	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,277	1 BvR 133/60	1	BVerfGE 11, 277-282	11	277	282	1960	7	21	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,282	2 BvA 1/56	1	BVerfGE 11, 282-283	11	282	283	1960	7	25	Beschluss	II	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,283	1 BvL 5/59	1	BVerfGE 11, 283-293	11	283	293	1960	7	25	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,294	1 BvL 11/57	1	BVerfGE 11, 294-299	11	294	299	1960	7	25	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,299	2 BvR 92/60	1	BVerfGE 11, 299-306	11	299	306	1960	9	28	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,306	2 BvR 536/60	1	BVerfGE 11, 306-309	11	306	309	1960	10	5	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,310	1 BvL 2, 35/59	1	BVerfGE 11, 310-326	11	310	326	1960	10	11	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,326	2 BvR 329/60	1	BVerfGE 11, 326-328	11	326	328	1960	10	11	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,329	2 BvQ 6/60	1	BVerfGE 11, 329-330	11	329	330	1960	10	20	Beschluss	II	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	fundstelle
BVerfGE11,330	1 BvL 8/56	1	BVerfGE 11, 330-336	11	330	336	1960	10	25	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,336	1 BvR 701/57	1	BVerfGE 11, 336-339	11	336	339	1960	10	25	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE11,339	2 BvQ 9/60	1	BVerfGE 11, 339-343	11	339	343	1960	11	2	Beschluss	II	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
